Date,Time,Day of the Week,Origin,Destination,Route,Weather Conditions,Accident Reports,Traffic Intensity,,Distance
30-09-2024,22:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,20,,9899
30-09-2024,23:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,27,,7438
01-10-2024,00:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,44,,7979
01-10-2024,01:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,52,,9899
01-10-2024,02:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,57,,7438
01-10-2024,03:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,51,,7979
01-10-2024,04:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,22,,9899
01-10-2024,05:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,52,,7438
01-10-2024,06:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,33,,7979
01-10-2024,07:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,27,,9899
01-10-2024,08:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,77,,7438
01-10-2024,09:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,76,,7979
01-10-2024,10:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,88,,9899
01-10-2024,11:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,55,,7438
01-10-2024,12:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,27,,7979
01-10-2024,13:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,35,,9899
01-10-2024,14:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,35,,7438
01-10-2024,15:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,31,,7979
01-10-2024,16:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,54,,9899
01-10-2024,17:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,71,,7438
01-10-2024,18:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,100,,7979
01-10-2024,19:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,94,,9899
01-10-2024,20:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,55,,7438
01-10-2024,21:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,28,,7979
01-10-2024,22:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,36,,9899
01-10-2024,23:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,20,,7438
02-10-2024,00:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,42,,7979
02-10-2024,01:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,30,,9899
02-10-2024,02:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,27,,7438
02-10-2024,03:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,25,,7979
02-10-2024,04:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,30,,9899
02-10-2024,05:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,26,,7438
02-10-2024,06:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,40,,7979
02-10-2024,07:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,60,,9899
02-10-2024,08:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,85,,7438
02-10-2024,09:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,91,,7979
02-10-2024,10:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,79,,9899
02-10-2024,11:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,48,,7438
02-10-2024,12:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,45,,7979
02-10-2024,13:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,33,,9899
02-10-2024,14:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,44,,7438
02-10-2024,15:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,58,,7979
02-10-2024,16:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,27,,9899
02-10-2024,17:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,94,,7438
02-10-2024,18:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,93,,7979
02-10-2024,19:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,86,,9899
02-10-2024,20:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,37,,7438
02-10-2024,21:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,34,,7979
02-10-2024,22:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,22,,9899
02-10-2024,23:27:10,Wednesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,23,,7438
03-10-2024,00:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,60,,7979
03-10-2024,01:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,39,,9899
03-10-2024,02:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,50,,7438
03-10-2024,03:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,37,,7979
03-10-2024,04:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,41,,9899
03-10-2024,05:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,55,,7438
03-10-2024,06:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,34,,7979
03-10-2024,07:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,26,,9899
03-10-2024,08:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,97,,7438
03-10-2024,09:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,94,,7979
03-10-2024,10:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,93,,9899
03-10-2024,11:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,49,,7438
03-10-2024,12:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,36,,7979
03-10-2024,13:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,51,,9899
03-10-2024,14:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,54,,7438
03-10-2024,15:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,51,,7979
03-10-2024,16:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,54,,9899
03-10-2024,17:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,100,,7438
03-10-2024,18:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,84,,7979
03-10-2024,19:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,72,,9899
03-10-2024,20:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,33,,7438
03-10-2024,21:27:10,Thursday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,45,,7979
03-10-2024,22:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,31,,9899
03-10-2024,23:27:10,Thursday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,30,,7438
04-10-2024,00:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,45,,7979
04-10-2024,01:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,58,,9899
04-10-2024,02:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,50,,7438
04-10-2024,03:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,38,,7979
04-10-2024,04:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,55,,9899
04-10-2024,05:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,35,,7438
04-10-2024,06:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,60,,7979
04-10-2024,07:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,30,,9899
04-10-2024,08:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,92,,7438
04-10-2024,09:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,91,,7979
04-10-2024,10:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,93,,9899
04-10-2024,11:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,47,,7438
04-10-2024,12:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,56,,7979
04-10-2024,13:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,52,,9899
04-10-2024,14:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,48,,7438
04-10-2024,15:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,37,,7979
04-10-2024,16:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,43,,9899
04-10-2024,17:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,71,,7438
04-10-2024,18:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,100,,7979
04-10-2024,19:27:10,Friday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,89,,9899
04-10-2024,20:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,32,,7438
04-10-2024,21:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,29,,7979
04-10-2024,22:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,55,,9899
04-10-2024,23:27:10,Friday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,27,,7438
05-10-2024,00:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,57,,7979
05-10-2024,01:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,51,,9899
05-10-2024,02:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,58,,7438
05-10-2024,03:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,34,,7979
05-10-2024,04:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,36,,9899
05-10-2024,05:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,44,,7438
05-10-2024,06:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,44,,7979
05-10-2024,07:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,21,,9899
05-10-2024,08:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,37,,7438
05-10-2024,09:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,23,,7979
05-10-2024,10:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,29,,9899
05-10-2024,11:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,56,,7438
05-10-2024,12:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,49,,7979
05-10-2024,13:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,42,,9899
05-10-2024,14:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,56,,7438
05-10-2024,15:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,34,,7979
05-10-2024,16:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,30,,9899
05-10-2024,17:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,50,,7438
05-10-2024,18:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,23,,7979
05-10-2024,19:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,35,,9899
05-10-2024,20:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,45,,7438
05-10-2024,21:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,29,,7979
05-10-2024,22:27:10,Saturday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,39,,9899
05-10-2024,23:27:10,Saturday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,42,,7438
06-10-2024,00:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,29,,7979
06-10-2024,01:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,55,,9899
06-10-2024,02:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,35,,7438
06-10-2024,03:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,60,,7979
06-10-2024,04:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,49,,9899
06-10-2024,05:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,24,,7438
06-10-2024,06:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,47,,7979
06-10-2024,07:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,1,51,,9899
06-10-2024,08:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,36,,7438
06-10-2024,09:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,32,,7979
06-10-2024,10:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,52,,9899
06-10-2024,11:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,20,,7438
06-10-2024,12:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,45,,7979
06-10-2024,13:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,48,,9899
06-10-2024,14:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,46,,7438
06-10-2024,15:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,42,,7979
06-10-2024,16:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,46,,9899
06-10-2024,17:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,36,,7438
06-10-2024,18:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,48,,7979
06-10-2024,19:27:10,Sunday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,33,,9899
06-10-2024,20:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,51,,7438
06-10-2024,21:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,21,,7979
06-10-2024,22:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,27,,9899
06-10-2024,23:27:10,Sunday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,58,,7438
07-10-2024,00:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,50,,7979
07-10-2024,01:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,52,,9899
07-10-2024,02:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,29,,7438
07-10-2024,03:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,43,,7979
07-10-2024,04:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,21,,9899
07-10-2024,05:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,54,,7438
07-10-2024,06:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,23,,7979
07-10-2024,07:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,34,,9899
07-10-2024,08:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,0,83,,7438
07-10-2024,09:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,82,,7979
07-10-2024,10:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,78,,9899
07-10-2024,11:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,54,,7438
07-10-2024,12:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,43,,7979
07-10-2024,13:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,25,,9899
07-10-2024,14:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,30,,7438
07-10-2024,15:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,1,23,,7979
07-10-2024,16:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,34,,9899
07-10-2024,17:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,0,76,,7438
07-10-2024,18:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,0,76,,7979
07-10-2024,19:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,93,,9899
07-10-2024,20:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,1,35,,7438
07-10-2024,21:27:10,Monday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,59,,7979
07-10-2024,22:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,20,,9899
07-10-2024,23:27:10,Monday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Foggy,1,57,,7438
08-10-2024,00:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,48,,7979
08-10-2024,01:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,20,,9899
08-10-2024,02:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,0,24,,7438
08-10-2024,03:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,44,,7979
08-10-2024,04:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Clear,1,27,,9899
08-10-2024,05:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Rainy,0,39,,7438
08-10-2024,06:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,26,,7979
08-10-2024,07:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,24,,9899
08-10-2024,08:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,70,,7438
08-10-2024,09:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,0,91,,7979
08-10-2024,10:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Cloudy,1,87,,9899
08-10-2024,11:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Rainy,0,41,,7438
08-10-2024,12:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Cloudy,0,58,,7979
08-10-2024,13:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Lala Lajpat Rai Road → Kailash Colony → Greater Kailash,Foggy,1,43,,9899
08-10-2024,14:27:10,Tuesday,Lajpat Nagar,Greater Kailash,Ring Road → Outer Ring Road → Greater Kailash,Clear,1,22,,7438
